Heart Rate,altitude,cadence,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,power,speed,timestamp
188,26,153,408,26,1,188,0,43727,250,1,7/20/2021 21:18
195,27,154,409,27,1,195,0,43834,250,1,7/20/2021 21:18
201,28,155,410,28,1,201,0,43941,250,1,7/20/2021 21:18
207,29,156,411,29,1,207,0,44048,250,1,7/20/2021 21:18
213,30,157,412,30,1,213,0,44155,250,1,7/20/2021 21:18
219,31,158,413,31,1,219,0,44262,250,1,7/20/2021 21:18
224,32,159,414,32,1,224,0,44370,250,1,7/20/2021 21:18
229,33,160,415,33,1,229,0,44477,250,1,7/20/2021 21:18
234,34,161,416,34,1,234,0,44584,250,1,7/20/2021 21:18
238,35,162,417,35,1,238,0,44691,250,1,7/20/2021 21:18
241,36,163,418,36,1,241,0,44798,250,1,7/20/2021 21:18
245,37,164,419,37,1,245,0,44905,250,1,7/20/2021 21:18
247,38,165,420,38,1,247,0,45013,250,1,7/20/2021 21:18
250,39,166,421,39,1,250,0,45120,250,1,7/20/2021 21:18
251,40,167,422,40,1,251,0,45227,250,1,7/20/2021 21:18
252,41,168,423,41,1,252,0,45334,250,1,7/20/2021 21:18
253,42,169,424,42,1,253,0,45441,250,1,7/20/2021 21:18
254,43,170,425,43,1,254,0,45549,250,1,7/20/2021 21:18
253,44,171,426,44,1,253,0,45656,250,1,7/20/2021 21:18
252,45,172,427,45,1,252,0,45763,250,1,7/20/2021 21:18
251,46,173,428,46,1,251,0,45870,250,1,7/20/2021 21:18
250,47,174,429,47,1,250,0,45977,250,1,7/20/2021 21:18
247,48,175,430,48,1,247,0,46084,250,1,7/20/2021 21:18
245,49,176,431,49,1,245,0,46192,250,1,7/20/2021 21:18
241,50,177,432,50,1,241,0,46299,250,1,7/20/2021 21:18
238,51,178,433,51,1,238,0,46406,250,1,7/20/2021 21:18
234,52,179,434,52,1,234,0,46513,250,1,7/20/2021 21:18
229,53,180,435,53,1,229,0,46620,250,1,7/20/2021 21:18
224,54,181,436,54,1,224,0,46727,250,1,7/20/2021 21:18
219,55,182,437,55,1,219,0,46835,250,1,7/20/2021 21:18
213,56,183,438,56,1,213,0,46942,250,1,7/20/2021 21:18
207,57,184,439,57,1,207,0,47049,250,1,7/20/2021 21:18
201,58,185,440,58,1,201,0,47156,250,1,7/20/2021 21:18
195,59,186,441,59,1,195,0,47263,250,1,7/20/2021 21:18
188,60,187,442,60,1,188,0,47370,250,1,7/20/2021 21:18
181,61,188,443,61,1,181,0,47478,250,1,7/20/2021 21:18
173,62,189,444,62,1,173,0,47585,250,1,7/20/2021 21:18
166,63,190,445,63,1,166,0,47692,250,1,7/20/2021 21:18
158,64,191,446,64,1,158,0,47799,250,1,7/20/2021 21:18
150,65,192,447,65,1,150,0,47906,250,1,7/20/2021 21:18
142,66,193,448,66,1,142,0,48014,250,1,7/20/2021 21:18
134,67,194,449,67,1,134,0,48121,250,1,7/20/2021 21:18
127,68,195,450,68,1,127,0,48228,250,1,7/20/2021 21:18
119,69,196,451,69,1,119,0,48335,250,1,7/20/2021 21:18
111,70,197,452,70,1,111,0,48442,250,1,7/20/2021 21:18
103,71,198,453,71,1,103,0,48549,250,1,7/20/2021 21:18
95,72,199,454,72,1,95,0,48657,250,1,7/20/2021 21:18
87,73,200,455,73,1,87,0,48764,250,1,7/20/2021 21:18
80,74,201,456,74,1,80,0,48871,250,1,7/20/2021 21:18
72,75,202,457,75,1,72,0,48978,250,1,7/20/2021 21:18
65,76,203,458,76,1,65,0,49085,250,1,7/20/2021 21:18
58,77,204,459,77,1,58,0,49192,250,1,7/20/2021 21:18
52,78,205,460,78,1,52,0,49300,250,1,7/20/2021 21:19
46,79,206,461,79,1,46,0,49407,250,1,7/20/2021 21:19
40,80,207,462,80,1,40,0,49514,250,1,7/20/2021 21:19
34,81,208,463,81,1,34,0,49621,250,1,7/20/2021 21:19
29,82,209,464,82,1,29,0,49728,250,1,7/20/2021 21:19
24,83,210,465,83,1,24,0,49835,250,1,7/20/2021 21:19
19,84,211,466,84,1,19,0,49943,250,1,7/20/2021 21:19
15,85,212,467,85,1,15,0,50050,250,1,7/20/2021 21:19
12,86,213,468,86,1,12,0,50157,250,1,7/20/2021 21:19
8,87,214,469,87,1,8,0,50264,250,1,7/20/2021 21:19
6,88,215,470,88,1,6,0,50371,250,1,7/20/2021 21:19
3,89,216,471,89,1,3,0,50478,250,1,7/20/2021 21:19
2,90,217,472,90,1,2,0,50586,250,1,7/20/2021 21:19
1,91,218,473,91,1,1,0,50693,250,1,7/20/2021 21:19
0,92,219,474,92,1,0,0,50800,250,1,7/20/2021 21:19
0,93,220,475,93,1,0,0,50907,250,1,7/20/2021 21:19
0,94,221,476,94,1,0,0,51014,250,1,7/20/2021 21:19
1,95,222,477,95,1,1,0,51122,250,1,7/20/2021 21:19
2,96,223,478,96,1,2,0,51229,250,1,7/20/2021 21:19
3,97,224,479,97,1,3,0,51336,250,1,7/20/2021 21:19
6,98,225,480,98,1,6,0,51443,250,1,7/20/2021 21:19
8,99,226,481,99,1,8,0,51550,250,1,7/20/2021 21:19
12,100,227,482,100,1,12,0,51657,250,1,7/20/2021 21:19
15,101,228,483,101,1,15,0,51765,250,1,7/20/2021 21:19
19,102,229,484,102,1,19,0,51872,250,1,7/20/2021 21:19
24,103,230,485,103,1,24,0,51979,250,1,7/20/2021 21:19
29,104,231,486,104,1,29,0,52086,250,1,7/20/2021 21:19
34,105,232,487,105,1,34,0,52193,250,1,7/20/2021 21:19
40,106,233,488,106,1,40,0,52300,250,1,7/20/2021 21:19
46,107,234,489,107,1,46,0,52408,250,1,7/20/2021 21:19
52,108,235,490,108,1,52,0,52515,250,1,7/20/2021 21:19
58,109,236,491,109,1,58,0,52622,250,1,7/20/2021 21:19
65,110,237,492,110,1,65,0,52729,250,1,7/20/2021 21:19
72,111,238,493,111,1,72,0,52836,250,1,7/20/2021 21:19
80,112,239,494,112,1,80,0,52943,250,1,7/20/2021 21:19
87,113,240,495,113,1,87,0,53051,250,1,7/20/2021 21:19
95,114,241,496,114,1,95,0,53158,250,1,7/20/2021 21:19
103,115,242,497,115,1,103,0,53265,250,1,7/20/2021 21:19
111,116,243,498,116,1,111,0,53372,250,1,7/20/2021 21:19
119,117,244,499,117,1,119,0,53479,250,1,7/20/2021 21:19
126,118,245,500,118,1,126,0,53586,250,1,7/20/2021 21:19
134,119,246,501,119,1,134,0,53694,250,1,7/20/2021 21:19
142,120,247,502,120,1,142,0,53801,250,1,7/20/2021 21:19
150,121,248,503,121,1,150,0,53908,250,1,7/20/2021 21:19
158,122,249,504,122,1,158,0,54015,250,1,7/20/2021 21:19
166,123,250,505,123,1,166,0,54122,250,1,7/20/2021 21:19
173,124,251,506,124,1,173,0,54230,250,1,7/20/2021 21:19
181,125,252,507,125,1,181,0,54337,250,1,7/20/2021 21:19
188,126,253,508,126,1,188,0,54444,250,1,7/20/2021 21:19
195,127,254,509,127,1,195,0,54551,250,1,7/20/2021 21:19
201,127,0,510,127,1,201,0,54658,150,1,7/20/2021 21:19
207,126,1,511,126,1,207,0,54765,150,1,7/20/2021 21:19
213,125,2,512,125,1,213,0,54873,150,1,7/20/2021 21:19
219,124,3,513,124,1,219,0,54980,150,1,7/20/2021 21:19
224,123,4,514,123,1,224,0,55087,150,1,7/20/2021 21:19
229,122,5,515,122,1,229,0,55194,150,1,7/20/2021 21:19
234,121,6,516,121,1,234,0,55301,150,1,7/20/2021 21:19
238,120,7,517,120,1,238,0,55408,150,1,7/20/2021 21:19
241,119,8,518,119,1,241,0,55516,150,1,7/20/2021 21:19
245,118,9,519,118,1,245,0,55623,150,1,7/20/2021 21:19
247,117,10,520,117,1,247,0,55730,150,1,7/20/2021 21:20
250,116,11,521,116,1,250,0,55837,150,1,7/20/2021 21:20
251,115,12,522,115,1,251,0,55944,150,1,7/20/2021 21:20
252,114,13,523,114,1,252,0,56051,150,1,7/20/2021 21:20
253,113,14,524,113,1,253,0,56159,150,1,7/20/2021 21:20
254,112,15,525,112,1,254,0,56266,150,1,7/20/2021 21:20
253,111,16,526,111,1,253,0,56373,150,1,7/20/2021 21:20
252,110,17,527,110,1,252,0,56480,150,1,7/20/2021 21:20
251,109,18,528,109,1,251,0,56587,150,1,7/20/2021 21:20
250,108,19,529,108,1,250,0,56695,150,1,7/20/2021 21:20
247,107,20,530,107,1,247,0,56802,150,1,7/20/2021 21:20
245,106,21,531,106,1,245,0,56909,150,1,7/20/2021 21:20
241,105,22,532,105,1,241,0,57016,150,1,7/20/2021 21:20
238,104,23,533,104,1,238,0,57123,150,1,7/20/2021 21:20
234,103,24,534,103,1,234,0,57230,150,1,7/20/2021 21:20
229,102,25,535,102,1,229,0,57338,150,1,7/20/2021 21:20
224,101,26,536,101,1,224,0,57445,150,1,7/20/2021 21:20
219,100,27,537,100,1,219,0,57552,150,1,7/20/2021 21:20
213,99,28,538,99,1,213,0,57659,150,1,7/20/2021 21:20
207,98,29,539,98,1,207,0,57766,150,1,7/20/2021 21:20
201,97,30,540,97,1,201,0,57873,150,1,7/20/2021 21:20
195,96,31,541,96,1,195,0,57981,150,1,7/20/2021 21:20
188,95,32,542,95,1,188,0,58088,150,1,7/20/2021 21:20
181,94,33,543,94,1,181,0,58195,150,1,7/20/2021 21:20
173,93,34,544,93,1,173,0,58302,150,1,7/20/2021 21:20
166,92,35,545,92,1,166,0,58409,150,1,7/20/2021 21:20
158,91,36,546,91,1,158,0,58516,150,1,7/20/2021 21:20
150,90,37,547,90,1,150,0,58624,150,1,7/20/2021 21:20
142,89,38,548,89,1,142,0,58731,150,1,7/20/2021 21:20
134,88,39,549,88,1,134,0,58838,150,1,7/20/2021 21:20
127,87,40,550,87,1,127,0,58945,150,1,7/20/2021 21:20
119,86,41,551,86,1,119,0,59052,150,1,7/20/2021 21:20
111,85,42,552,85,1,111,0,59159,150,1,7/20/2021 21:20
103,84,43,553,84,1,103,0,59267,150,1,7/20/2021 21:20
95,83,44,554,83,1,95,0,59374,150,1,7/20/2021 21:20
87,82,45,555,82,1,87,0,59481,150,1,7/20/2021 21:20
80,81,46,556,81,1,80,0,59588,150,1,7/20/2021 21:20
72,80,47,557,80,1,72,0,59695,150,1,7/20/2021 21:20
65,79,48,558,79,1,65,0,59803,150,1,7/20/2021 21:20
58,78,49,559,78,1,58,0,59910,150,1,7/20/2021 21:20
52,77,50,560,77,1,52,0,60017,150,1,7/20/2021 21:20
46,76,51,561,76,1,46,0,60124,150,1,7/20/2021 21:20
40,75,52,562,75,1,40,0,60231,150,1,7/20/2021 21:20
34,74,53,563,74,1,34,0,60338,150,1,7/20/2021 21:20
29,73,54,564,73,1,29,0,60446,150,1,7/20/2021 21:20
24,72,55,565,72,1,24,0,60553,150,1,7/20/2021 21:20
19,71,56,566,71,1,19,0,60660,150,1,7/20/2021 21:20
15,70,57,567,70,1,15,0,60767,150,1,7/20/2021 21:20
12,69,58,568,69,1,12,0,60874,150,1,7/20/2021 21:20
8,68,59,569,68,1,8,0,60981,150,1,7/20/2021 21:20
6,67,60,570,67,1,6,0,61089,150,1,7/20/2021 21:20
3,66,61,571,66,1,3,0,61196,150,1,7/20/2021 21:20
2,65,62,572,65,1,2,0,61303,150,1,7/20/2021 21:20
1,64,63,573,64,1,1,0,61410,150,1,7/20/2021 21:20
0,63,64,574,63,1,0,0,61517,150,1,7/20/2021 21:20
0,62,65,575,62,1,0,0,61624,150,1,7/20/2021 21:20
0,61,66,576,61,1,0,0,61732,150,1,7/20/2021 21:20
1,60,67,577,60,1,1,0,61839,150,1,7/20/2021 21:20
2,59,68,578,59,1,2,0,61946,150,1,7/20/2021 21:20
3,58,69,579,58,1,3,0,62053,150,1,7/20/2021 21:20
6,57,70,580,57,1,6,0,62160,150,1,7/20/2021 21:21
8,56,71,581,56,1,8,0,62268,150,1,7/20/2021 21:21
12,55,72,582,55,1,12,0,62375,150,1,7/20/2021 21:21
15,54,73,583,54,1,15,0,62482,150,1,7/20/2021 21:21
19,53,74,584,53,1,19,0,62589,150,1,7/20/2021 21:21
24,52,75,585,52,1,24,0,62696,150,1,7/20/2021 21:21
29,51,76,586,51,1,29,0,62803,150,1,7/20/2021 21:21
34,50,77,587,50,1,34,0,62911,150,1,7/20/2021 21:21
40,49,78,588,49,1,40,0,63018,150,1,7/20/2021 21:21
46,48,79,589,48,1,46,0,63125,150,1,7/20/2021 21:21
52,47,80,590,47,1,52,0,63232,150,1,7/20/2021 21:21
58,46,81,591,46,1,58,0,63339,150,1,7/20/2021 21:21
65,45,82,592,45,1,65,0,63446,150,1,7/20/2021 21:21
72,44,83,593,44,1,72,0,63554,150,1,7/20/2021 21:21
80,43,84,594,43,1,80,0,63661,150,1,7/20/2021 21:21
87,42,85,595,42,1,87,0,63768,150,1,7/20/2021 21:21
95,41,86,596,41,1,95,0,63875,150,1,7/20/2021 21:21
103,40,87,597,40,1,103,0,63982,150,1,7/20/2021 21:21
111,39,88,598,39,1,111,0,64089,150,1,7/20/2021 21:21
119,38,89,599,38,1,119,0,64197,150,1,7/20/2021 21:21
126,37,90,600,37,1,126,0,64304,150,1,7/20/2021 21:21
134,36,91,601,36,1,134,0,64411,150,1,7/20/2021 21:21
142,35,92,602,35,1,142,0,64518,150,1,7/20/2021 21:21
150,34,93,603,34,1,150,0,64625,150,1,7/20/2021 21:21
158,33,94,604,33,1,158,0,64732,150,1,7/20/2021 21:21
166,32,95,605,32,1,166,0,64840,150,1,7/20/2021 21:21
173,31,96,606,31,1,173,0,64947,150,1,7/20/2021 21:21
181,30,97,607,30,1,181,0,65054,150,1,7/20/2021 21:21
188,29,98,608,29,1,188,0,65161,150,1,7/20/2021 21:21
195,28,99,609,28,1,195,0,65268,150,1,7/20/2021 21:21
201,27,100,610,27,1,201,0,65376,150,1,7/20/2021 21:21
207,26,101,611,26,1,207,0,65483,150,1,7/20/2021 21:21
213,25,102,612,25,1,213,0,65590,150,1,7/20/2021 21:21
219,24,103,613,24,1,219,0,65697,150,1,7/20/2021 21:21
224,23,104,614,23,1,224,0,65804,150,1,7/20/2021 21:21
229,22,105,615,22,1,229,0,65911,150,1,7/20/2021 21:21
234,21,106,616,21,1,234,0,66019,150,1,7/20/2021 21:21
238,20,107,617,20,1,238,0,66126,150,1,7/20/2021 21:21
241,19,108,618,19,1,241,0,66233,150,1,7/20/2021 21:21
245,18,109,619,18,1,245,0,66340,150,1,7/20/2021 21:21
247,17,110,620,17,1,247,0,66447,150,1,7/20/2021 21:21
250,16,111,621,16,1,250,0,66554,150,1,7/20/2021 21:21
251,15,112,622,15,1,251,0,66662,150,1,7/20/2021 21:21
252,14,113,623,14,1,252,0,66769,150,1,7/20/2021 21:21
253,13,114,624,13,1,253,0,66876,150,1,7/20/2021 21:21
254,12,115,625,12,1,254,0,66983,150,1,7/20/2021 21:21
253,11,116,626,11,1,253,0,67090,150,1,7/20/2021 21:21
252,10,117,627,10,1,252,0,67197,150,1,7/20/2021 21:21
251,9,118,628,9,1,251,0,67305,150,1,7/20/2021 21:21
250,8,119,629,8,1,250,0,67412,150,1,7/20/2021 21:21
247,7,120,630,7,1,247,0,67519,150,1,7/20/2021 21:21
245,6,121,631,6,1,245,0,67626,150,1,7/20/2021 21:21
241,5,122,632,5,1,241,0,67733,150,1,7/20/2021 21:21
238,4,123,633,4,1,238,0,67841,150,1,7/20/2021 21:21
234,3,124,634,3,1,234,0,67948,150,1,7/20/2021 21:21
229,2,125,635,2,1,229,0,68055,150,1,7/20/2021 21:21
224,1,126,636,1,1,224,0,68162,150,1,7/20/2021 21:21
219,0,127,637,0,1,219,0,68269,250,1,7/20/2021 21:21
213,1,128,638,1,1,213,0,68376,250,1,7/20/2021 21:21
207,2,129,639,2,1,207,0,68484,250,1,7/20/2021 21:21
201,3,130,640,3,1,201,0,68591,250,1,7/20/2021 21:22
195,4,131,641,4,1,195,0,68698,250,1,7/20/2021 21:22
188,5,132,642,5,1,188,0,68805,250,1,7/20/2021 21:22
181,6,133,643,6,1,181,0,68912,250,1,7/20/2021 21:22
173,7,134,644,7,1,173,0,69019,250,1,7/20/2021 21:22
166,8,135,645,8,1,166,0,69127,250,1,7/20/2021 21:22
158,9,136,646,9,1,158,0,69234,250,1,7/20/2021 21:22
150,10,137,647,10,1,150,0,69341,250,1,7/20/2021 21:22
142,11,138,648,11,1,142,0,69448,250,1,7/20/2021 21:22
134,12,139,649,12,1,134,0,69555,250,1,7/20/2021 21:22
127,13,140,650,13,1,127,0,69662,250,1,7/20/2021 21:22
119,14,141,651,14,1,119,0,69770,250,1,7/20/2021 21:22
111,15,142,652,15,1,111,0,69877,250,1,7/20/2021 21:22
103,16,143,653,16,1,103,0,69984,250,1,7/20/2021 21:22
95,17,144,654,17,1,95,0,70091,250,1,7/20/2021 21:22
87,18,145,655,18,1,87,0,70198,250,1,7/20/2021 21:22
80,19,146,656,19,1,80,0,70305,250,1,7/20/2021 21:22
72,20,147,657,20,1,72,0,70413,250,1,7/20/2021 21:22
65,21,148,658,21,1,65,0,70520,250,1,7/20/2021 21:22
58,22,149,659,22,1,58,0,70627,250,1,7/20/2021 21:22
52,23,150,660,23,1,52,0,70734,250,1,7/20/2021 21:22
46,24,151,661,24,1,46,0,70841,250,1,7/20/2021 21:22
40,25,152,662,25,1,40,0,70949,250,1,7/20/2021 21:22
34,26,153,663,26,1,34,0,71056,250,1,7/20/2021 21:22
29,27,154,664,27,1,29,0,71163,250,1,7/20/2021 21:22
24,28,155,665,28,1,24,0,71270,250,1,7/20/2021 21:22
19,29,156,666,29,1,19,0,71377,250,1,7/20/2021 21:22
15,30,157,667,30,1,15,0,71484,250,1,7/20/2021 21:22
12,31,158,668,31,1,12,0,71592,250,1,7/20/2021 21:22
8,32,159,669,32,1,8,0,71699,250,1,7/20/2021 21:22
6,33,160,670,33,1,6,0,71806,250,1,7/20/2021 21:22
3,34,161,671,34,1,3,0,71913,250,1,7/20/2021 21:22
2,35,162,672,35,1,2,0,72020,250,1,7/20/2021 21:22
1,36,163,673,36,1,1,0,72127,250,1,7/20/2021 21:22
0,37,164,674,37,1,0,0,72235,250,1,7/20/2021 21:22
0,38,165,675,38,1,0,0,72342,250,1,7/20/2021 21:22
0,39,166,676,39,1,0,0,72449,250,1,7/20/2021 21:22
1,40,167,677,40,1,1,0,72556,250,1,7/20/2021 21:22
2,41,168,678,41,1,2,0,72663,250,1,7/20/2021 21:22
3,42,169,679,42,1,3,0,72770,250,1,7/20/2021 21:22
6,43,170,680,43,1,6,0,72878,250,1,7/20/2021 21:22
8,44,171,681,44,1,8,0,72985,250,1,7/20/2021 21:22
12,45,172,682,45,1,12,0,73092,250,1,7/20/2021 21:22
15,46,173,683,46,1,15,0,73199,250,1,7/20/2021 21:22
19,47,174,684,47,1,19,0,73306,250,1,7/20/2021 21:22
24,48,175,685,48,1,24,0,73414,250,1,7/20/2021 21:22
29,49,176,686,49,1,29,0,73521,250,1,7/20/2021 21:22
34,50,177,687,50,1,34,0,73628,250,1,7/20/2021 21:22
40,51,178,688,51,1,40,0,73735,250,1,7/20/2021 21:22
46,52,179,689,52,1,46,0,73842,250,1,7/20/2021 21:22
52,53,180,690,53,1,52,0,73949,250,1,7/20/2021 21:22
58,54,181,691,54,1,58,0,74057,250,1,7/20/2021 21:22
65,55,182,692,55,1,65,0,74164,250,1,7/20/2021 21:22
72,56,183,693,56,1,72,0,74271,250,1,7/20/2021 21:22
80,57,184,694,57,1,80,0,74378,250,1,7/20/2021 21:22
87,58,185,695,58,1,87,0,74485,250,1,7/20/2021 21:22
95,59,186,696,59,1,95,0,74592,250,1,7/20/2021 21:22
103,60,187,697,60,1,103,0,74700,250,1,7/20/2021 21:22
111,61,188,698,61,1,111,0,74807,250,1,7/20/2021 21:22
119,62,189,699,62,1,119,0,74914,250,1,7/20/2021 21:22
127,63,190,700,63,1,127,0,75021,250,1,7/20/2021 21:23
134,64,191,701,64,1,134,0,75128,250,1,7/20/2021 21:23
142,65,192,702,65,1,142,0,75235,250,1,7/20/2021 21:23
150,66,193,703,66,1,150,0,75343,250,1,7/20/2021 21:23
158,67,194,704,67,1,158,0,75450,250,1,7/20/2021 21:23
166,68,195,705,68,1,166,0,75557,250,1,7/20/2021 21:23
173,69,196,706,69,1,173,0,75664,250,1,7/20/2021 21:23
181,70,197,707,70,1,181,0,75771,250,1,7/20/2021 21:23
188,71,198,708,71,1,188,0,75878,250,1,7/20/2021 21:23
195,72,199,709,72,1,195,0,75986,250,1,7/20/2021 21:23
201,73,200,710,73,1,201,0,76093,250,1,7/20/2021 21:23
207,74,201,711,74,1,207,0,76200,250,1,7/20/2021 21:23
213,75,202,712,75,1,213,0,76307,250,1,7/20/2021 21:23
219,76,203,713,76,1,219,0,76414,250,1,7/20/2021 21:23
224,77,204,714,77,1,224,0,76522,250,1,7/20/2021 21:23
229,78,205,715,78,1,229,0,76629,250,1,7/20/2021 21:23
234,79,206,716,79,1,234,0,76736,250,1,7/20/2021 21:23
238,80,207,717,80,1,238,0,76843,250,1,7/20/2021 21:23
241,81,208,718,81,1,241,0,76950,250,1,7/20/2021 21:23
245,82,209,719,82,1,245,0,77057,250,1,7/20/2021 21:23
247,83,210,720,83,1,247,0,77165,250,1,7/20/2021 21:23
250,84,211,721,84,1,250,0,77272,250,1,7/20/2021 21:23
251,85,212,722,85,1,251,0,77379,250,1,7/20/2021 21:23
252,86,213,723,86,1,252,0,77486,250,1,7/20/2021 21:23
253,87,214,724,87,1,253,0,77593,250,1,7/20/2021 21:23
254,88,215,725,88,1,254,0,77700,250,1,7/20/2021 21:23
253,89,216,726,89,1,253,0,77808,250,1,7/20/2021 21:23
252,90,217,727,90,1,252,0,77915,250,1,7/20/2021 21:23
251,91,218,728,91,1,251,0,78022,250,1,7/20/2021 21:23
250,92,219,729,92,1,250,0,78129,250,1,7/20/2021 21:23
247,93,220,730,93,1,247,0,78236,250,1,7/20/2021 21:23
245,94,221,731,94,1,245,0,78343,250,1,7/20/2021 21:23
241,95,222,732,95,1,241,0,78451,250,1,7/20/2021 21:23
238,96,223,733,96,1,238,0,78558,250,1,7/20/2021 21:23
234,97,224,734,97,1,234,0,78665,250,1,7/20/2021 21:23
229,98,225,735,98,1,229,0,78772,250,1,7/20/2021 21:23
224,99,226,736,99,1,224,0,78879,250,1,7/20/2021 21:23
219,100,227,737,100,1,219,0,78987,250,1,7/20/2021 21:23
213,101,228,738,101,1,213,0,79094,250,1,7/20/2021 21:23
207,102,229,739,102,1,207,0,79201,250,1,7/20/2021 21:23
201,103,230,740,103,1,201,0,79308,250,1,7/20/2021 21:23
195,104,231,741,104,1,195,0,79415,250,1,7/20/2021 21:23
188,105,232,742,105,1,188,0,79522,250,1,7/20/2021 21:23
181,106,233,743,106,1,181,0,79630,250,1,7/20/2021 21:23
173,107,234,744,107,1,173,0,79737,250,1,7/20/2021 21:23
166,108,235,745,108,1,166,0,79844,250,1,7/20/2021 21:23
158,109,236,746,109,1,158,0,79951,250,1,7/20/2021 21:23
150,110,237,747,110,1,150,0,80058,250,1,7/20/2021 21:23
142,111,238,748,111,1,142,0,80165,250,1,7/20/2021 21:23
134,112,239,749,112,1,134,0,80273,250,1,7/20/2021 21:23
127,113,240,750,113,1,127,0,80380,250,1,7/20/2021 21:23
119,114,241,751,114,1,119,0,80487,250,1,7/20/2021 21:23
111,115,242,752,115,1,111,0,80594,250,1,7/20/2021 21:23
103,116,243,753,116,1,103,0,80701,250,1,7/20/2021 21:23
95,117,244,754,117,1,95,0,80808,250,1,7/20/2021 21:23
87,118,245,755,118,1,87,0,80916,250,1,7/20/2021 21:23
80,119,246,756,119,1,80,0,81023,250,1,7/20/2021 21:23
72,120,247,757,120,1,72,0,81130,250,1,7/20/2021 21:23
65,121,248,758,121,1,65,0,81237,250,1,7/20/2021 21:23
58,122,249,759,122,1,58,0,81344,250,1,7/20/2021 21:23
52,123,250,760,123,1,52,0,81451,250,1,7/20/2021 21:24
46,124,251,761,124,1,46,0,81559,250,1,7/20/2021 21:24
40,125,252,762,125,1,40,0,81666,250,1,7/20/2021 21:24
34,126,253,763,126,1,34,0,81773,250,1,7/20/2021 21:24
29,127,254,764,127,1,29,0,81880,250,1,7/20/2021 21:24
24,127,0,765,127,1,24,0,81987,150,1,7/20/2021 21:24
19,126,1,766,126,1,19,0,82095,150,1,7/20/2021 21:24
15,125,2,767,125,1,15,0,82202,150,1,7/20/2021 21:24
12,124,3,768,124,1,12,0,82309,150,1,7/20/2021 21:24
8,123,4,769,123,1,8,0,82416,150,1,7/20/2021 21:24
6,122,5,770,122,1,6,0,82523,150,1,7/20/2021 21:24
3,121,6,771,121,1,3,0,82630,150,1,7/20/2021 21:24
2,120,7,772,120,1,2,0,82738,150,1,7/20/2021 21:24
1,119,8,773,119,1,1,0,82845,150,1,7/20/2021 21:24
0,118,9,774,118,1,0,0,82952,150,1,7/20/2021 21:24
0,117,10,775,117,1,0,0,83059,150,1,7/20/2021 21:24
0,116,11,776,116,1,0,0,83166,150,1,7/20/2021 21:24
1,115,12,777,115,1,1,0,83273,150,1,7/20/2021 21:24
2,114,13,778,114,1,2,0,83381,150,1,7/20/2021 21:24
3,113,14,779,113,1,3,0,83488,150,1,7/20/2021 21:24
6,112,15,780,112,1,6,0,83595,150,1,7/20/2021 21:24
8,111,16,781,111,1,8,0,83702,150,1,7/20/2021 21:24
12,110,17,782,110,1,12,0,83809,150,1,7/20/2021 21:24
15,109,18,783,109,1,15,0,83916,150,1,7/20/2021 21:24
19,108,19,784,108,1,19,0,84024,150,1,7/20/2021 21:24
24,107,20,785,107,1,24,0,84131,150,1,7/20/2021 21:24
29,106,21,786,106,1,29,0,84238,150,1,7/20/2021 21:24
34,105,22,787,105,1,34,0,84345,150,1,7/20/2021 21:24
40,104,23,788,104,1,40,0,84452,150,1,7/20/2021 21:24
46,103,24,789,103,1,46,0,84559,150,1,7/20/2021 21:24
52,102,25,790,102,1,52,0,84667,150,1,7/20/2021 21:24
58,101,26,791,101,1,58,0,84774,150,1,7/20/2021 21:24
65,100,27,792,100,1,65,0,84881,150,1,7/20/2021 21:24
72,99,28,793,99,1,72,0,84988,150,1,7/20/2021 21:24
80,98,29,794,98,1,80,0,85095,150,1,7/20/2021 21:24
87,97,30,795,97,1,87,0,85203,150,1,7/20/2021 21:24
95,96,31,796,96,1,95,0,85310,150,1,7/20/2021 21:24
103,95,32,797,95,1,103,0,85417,150,1,7/20/2021 21:24
111,94,33,798,94,1,111,0,85524,150,1,7/20/2021 21:24
119,93,34,799,93,1,119,0,85631,150,1,7/20/2021 21:24
126,92,35,800,92,1,126,0,85738,150,1,7/20/2021 21:24
134,91,36,801,91,1,134,0,85846,150,1,7/20/2021 21:24
142,90,37,802,90,1,142,0,85953,150,1,7/20/2021 21:24
150,89,38,803,89,1,150,0,86060,150,1,7/20/2021 21:24
158,88,39,804,88,1,158,0,86167,150,1,7/20/2021 21:24
166,87,40,805,87,1,166,0,86274,150,1,7/20/2021 21:24
173,86,41,806,86,1,173,0,86381,150,1,7/20/2021 21:24
181,85,42,807,85,1,181,0,86489,150,1,7/20/2021 21:24
188,84,43,808,84,1,188,0,86596,150,1,7/20/2021 21:24
195,83,44,809,83,1,195,0,86703,150,1,7/20/2021 21:24
201,82,45,810,82,1,201,0,86810,150,1,7/20/2021 21:24
207,81,46,811,81,1,207,0,86917,150,1,7/20/2021 21:24
213,80,47,812,80,1,213,0,87024,150,1,7/20/2021 21:24
219,79,48,813,79,1,219,0,87132,150,1,7/20/2021 21:24
224,78,49,814,78,1,224,0,87239,150,1,7/20/2021 21:24
229,77,50,815,77,1,229,0,87346,150,1,7/20/2021 21:24
234,76,51,816,76,1,234,0,87453,150,1,7/20/2021 21:24
238,75,52,817,75,1,238,0,87560,150,1,7/20/2021 21:24
